load 2 P A,load 2 Q A,load2 P B,load 2 Q B,load 2 P C,load 2 Q C,load 1 P A,load 1 A,load 1 P B,load 1 Q B,load 1 P C,load 1 Q C,load 3 P,load 3 Q
0.1785,0.086451496,0.179206997,0.089445053,0.182050479,0.089005515,0.2285,0.110667601,0.236380469,0.112282231,0.238417714,0.113815293,0.12,0.058118653
0.1785,0.086451496,0.190847825,0.088540309,0.180249029,0.086597994,0.2335,0.113089211,0.240769,0.114781329,0.246537943,0.116014653,0.1,0.04843221
0.1785,0.086451496,0.19009603,0.089336568,0.178879532,0.089427096,0.2285,0.110667601,0.231589429,0.114392152,0.238626991,0.117580198,0.12,0.058118653
0.1785,0.086451496,0.183735629,0.087937353,0.187243487,0.090335723,0.2335,0.113089211,0.237243582,0.116531805,0.241998412,0.120200262,0.1,0.04843221
0.1735,0.084029885,0.180709712,0.089672494,0.177423827,0.085477327,0.2285,0.110667601,0.229803856,0.112891591,0.238179018,0.115027835,0.1,0.04843221
0.1785,0.086451496,0.193687916,0.090725524,0.183048723,0.089039748,0.2185,0.10582438,0.222233189,0.1078351,0.230639956,0.112540966,0.1,0.04843221
0.1785,0.086451496,0.186252888,0.088493039,0.182250052,0.089220717,0.2185,0.10582438,0.226923017,0.10903914,0.229568001,0.11143726,0.12,0.058118653
0.1785,0.086451496,0.184409162,0.087854351,0.182117155,0.08699628,0.2185,0.10582438,0.220899007,0.106248401,0.221681354,0.10768594,0.1,0.04843221
0.1785,0.086451496,0.193188634,0.094835736,0.182350777,0.089075329,0.2335,0.113089211,0.239236043,0.11774745,0.246805705,0.119102983,0.1,0.04843221
0.1735,0.084029885,0.183465718,0.090509577,0.177978115,0.0856729,0.2235,0.10824599,0.233141468,0.110749768,0.235046465,0.115852438,0.1,0.04843221
0.1785,0.086451496,0.184739712,0.08695601,0.186693688,0.087247263,0.2285,0.110667601,0.235939893,0.114836124,0.238730449,0.118228003,0.1,0.04843221
0.1735,0.084029885,0.183519538,0.09224528,0.175101892,0.086204862,0.2335,0.113089211,0.239166579,0.11472339,0.247494341,0.11677418,0.12,0.058118653
0.1785,0.086451496,0.192817583,0.094736799,0.182348111,0.088786537,0.2335,0.113089211,0.244939095,0.118001059,0.248311319,0.118711622,0.12,0.058118653
0.1735,0.084029885,0.190569211,0.0881709,0.181616643,0.08419654,0.2335,0.113089211,0.236569529,0.115513994,0.240607145,0.118954964,0.1,0.04843221
0.1735,0.084029885,0.18463929,0.091906012,0.180353689,0.085417416,0.2235,0.10824599,0.223811527,0.112242617,0.229364508,0.114936957,0.1,0.04843221
0.1785,0.086451496,0.196251414,0.094892681,0.184305942,0.089507683,0.2335,0.113089211,0.238676483,0.116312276,0.249239929,0.118034064,0.12,0.058118653
0.1785,0.086451496,0.18576471,0.089029483,0.179791596,0.087362753,0.2285,0.110667601,0.23313402,0.112846581,0.233657099,0.117872769,0.12,0.058118653
0.1785,0.086451496,0.193752924,0.090135297,0.185866438,0.087469474,0.2385,0.115510822,0.248306483,0.121113788,0.253750936,0.122181771,0.1,0.04843221
0.1785,0.086451496,0.185048873,0.089884794,0.182476888,0.088059949,0.2285,0.110667601,0.238770798,0.111530084,0.245400187,0.112118649,0.1,0.04843221
0.1785,0.086451496,0.191228478,0.091552611,0.181047207,0.088622736,0.2335,0.113089211,0.240894724,0.115561064,0.249660857,0.119442834,0.1,0.04843221
0.1785,0.086451496,0.179067232,0.089067741,0.186308101,0.089009134,0.2385,0.115510822,0.248116532,0.12002788,0.251686991,0.124382658,0.1,0.04843221
0.1785,0.086451496,0.185428322,0.09485574,0.181869844,0.089745499,0.2335,0.113089211,0.239401012,0.11776303,0.249519869,0.122223272,0.1,0.04843221
0.1735,0.084029885,0.189917862,0.09026181,0.181445893,0.085226868,0.2285,0.110667601,0.229431737,0.112107418,0.235922088,0.116382548,0.1,0.04843221
0.1785,0.086451496,0.193544159,0.094627611,0.182267934,0.088055423,0.2235,0.10824599,0.233146728,0.109220383,0.242753011,0.114560016,0.1,0.04843221
0.1785,0.086451496,0.189562316,0.090717594,0.179546159,0.089706609,0.2385,0.115510822,0.247272535,0.117883059,0.248832349,0.123044248,0.1,0.04843221
0.1785,0.086451496,0.195578935,0.089628915,0.183488122,0.088967526,0.2335,0.113089211,0.236554612,0.118706533,0.241064189,0.121948716,0.1,0.04843221
0.1785,0.086451496,0.193197127,0.090781282,0.185624958,0.088963639,0.2335,0.113089211,0.235285602,0.117937896,0.243413318,0.122156059,0.12,0.058118653
0.1785,0.086451496,0.186623647,0.089274882,0.181041719,0.086887586,0.2335,0.113089211,0.237039139,0.118681168,0.247978948,0.121330258,0.12,0.058118653
0.1785,0.086451496,0.188356642,0.087825622,0.180139285,0.09052271,0.2335,0.113089211,0.233589536,0.114046867,0.234824801,0.115720431,0.12,0.058118653
0.1785,0.086451496,0.188893692,0.08669422,0.181319744,0.090593707,0.2335,0.113089211,0.243448724,0.11821747,0.255017591,0.120016147,0.1,0.04843221
0.1785,0.086451496,0.18853667,0.089044912,0.184968419,0.088606973,0.2385,0.115510822,0.245236587,0.115851137,0.254204347,0.121577081,0.1,0.04843221
0.1785,0.086451496,0.181532934,0.087915668,0.185004347,0.089424864,0.2335,0.113089211,0.245144411,0.116469648,0.247986267,0.120317768,0.1,0.04843221
0.1785,0.086451496,0.187639187,0.091480377,0.181899671,0.088400674,0.2285,0.110667601,0.232581627,0.113174254,0.240222149,0.118441768,0.12,0.058118653
0.1735,0.084029885,0.175003943,0.089615488,0.17490642,0.086626511,0.2335,0.113089211,0.236726966,0.114764169,0.242208087,0.117521607,0.1,0.04843221
0.1785,0.086451496,0.183160211,0.09004285,0.184396015,0.088231698,0.2285,0.110667601,0.235012882,0.111114633,0.242918502,0.111764477,0.12,0.058118653
0.1785,0.086451496,0.182974307,0.087807128,0.186067968,0.086867255,0.2185,0.10582438,0.225846972,0.108597708,0.232026343,0.110125269,0.12,0.058118653
0.1735,0.084029885,0.17906115,0.084313411,0.176310667,0.086061846,0.2235,0.10824599,0.227030221,0.112260948,0.231857552,0.113846301,0.1,0.04843221
0.1785,0.086451496,0.180462523,0.091320933,0.18562254,0.090758198,0.2335,0.113089211,0.244533874,0.115718326,0.252326617,0.118152461,0.12,0.058118653
0.1785,0.086451496,0.195090557,0.087445969,0.185464725,0.089879898,0.2235,0.10824599,0.230291292,0.1096884,0.237435846,0.113038429,0.12,0.058118653
0.1785,0.086451496,0.194265325,0.088927615,0.184905889,0.087942136,0.2335,0.113089211,0.235918453,0.116576793,0.244124443,0.118888031,0.12,0.058118653
0.1735,0.084029885,0.176859624,0.088672289,0.174031982,0.085601664,0.2335,0.113089211,0.244423629,0.113246466,0.244643127,0.116877471,0.12,0.058118653
0.1785,0.086451496,0.189343513,0.093173199,0.18293593,0.087813381,0.2235,0.10824599,0.225201873,0.113457139,0.235950782,0.117625718,0.12,0.058118653
0.1785,0.086451496,0.190808144,0.093790402,0.18285038,0.086682342,0.2285,0.110667601,0.232109503,0.115910799,0.238715113,0.12021705,0.1,0.04843221
0.1785,0.086451496,0.189258897,0.087989183,0.186842127,0.087153434,0.2335,0.113089211,0.24509337,0.117606913,0.254473994,0.123234099,0.1,0.04843221
0.1785,0.086451496,0.182790388,0.094878417,0.180371014,0.088685931,0.2335,0.113089211,0.235355529,0.115972679,0.239152228,0.118087747,0.12,0.058118653
0.1785,0.086451496,0.190301114,0.093600467,0.178772521,0.086730109,0.2235,0.10824599,0.228653567,0.111356246,0.239215226,0.113431556,0.1,0.04843221
0.1785,0.086451496,0.182771511,0.094811627,0.184133499,0.086689653,0.2385,0.115510822,0.247297821,0.115607565,0.256607917,0.119218272,0.1,0.04843221
0.1785,0.086451496,0.183116628,0.089477286,0.182899868,0.089369664,0.2335,0.113089211,0.234219044,0.115307609,0.24481627,0.11838032,0.1,0.04843221
0.1785,0.086451496,0.189189795,0.094609799,0.180361689,0.087607328,0.2235,0.10824599,0.231166961,0.111516341,0.235361466,0.112226015,0.1,0.04843221
0.1735,0.084029885,0.177018984,0.087578734,0.181720509,0.086600954,0.2335,0.113089211,0.234066655,0.115673343,0.235002405,0.121142466,0.1,0.04843221
0.1735,0.084029885,0.184323227,0.084974772,0.175667108,0.084109315,0.2285,0.110667601,0.233238526,0.110733643,0.23976559,0.115532395,0.1,0.04843221
0.1785,0.086451496,0.190845222,0.090667805,0.186083663,0.086618086,0.2285,0.110667601,0.230352087,0.114760523,0.231841079,0.117989737,0.12,0.058118653
0.1785,0.086451496,0.186508595,0.089606761,0.179578209,0.088652393,0.2385,0.115510822,0.239783703,0.118439414,0.242988328,0.119848153,0.12,0.058118653
0.1785,0.086451496,0.187406641,0.094986862,0.179487196,0.087200267,0.2285,0.110667601,0.237075124,0.110676968,0.244848414,0.112335489,0.12,0.058118653
0.1785,0.086451496,0.186446547,0.088213497,0.186617594,0.087800161,0.2285,0.110667601,0.230983645,0.115089051,0.238634728,0.120378734,0.1,0.04843221
0.1785,0.086451496,0.191409739,0.089667666,0.185078583,0.088916658,0.2235,0.10824599,0.232101346,0.110380513,0.237114309,0.114748728,0.1,0.04843221
0.1785,0.086451496,0.193756661,0.090813922,0.186594025,0.090446911,0.2335,0.113089211,0.244240528,0.116668188,0.246127861,0.120687406,0.1,0.04843221
0.1785,0.086451496,0.181740466,0.086672224,0.184492001,0.087025429,0.2285,0.110667601,0.238132882,0.110957742,0.244691845,0.115923999,0.1,0.04843221
0.1785,0.086451496,0.178768568,0.092203429,0.185929798,0.088649984,0.2235,0.10824599,0.229269789,0.109058295,0.23981105,0.111947117,0.1,0.04843221
0.1735,0.084029885,0.186785201,0.085510103,0.181775978,0.084873117,0.2335,0.113089211,0.239595592,0.114697832,0.24433077,0.118341654,0.1,0.04843221
0.1785,0.086451496,0.18688695,0.094890185,0.180403511,0.087239006,0.2335,0.113089211,0.238917999,0.115155538,0.240592406,0.120009221,0.1,0.04843221
0.1785,0.086451496,0.191837827,0.090420168,0.183808162,0.090236123,0.2185,0.10582438,0.228367328,0.109998,0.238382342,0.112800952,0.1,0.04843221
0.1735,0.084029885,0.189839,0.085832346,0.174098524,0.087872857,0.2335,0.113089211,0.243431659,0.118313392,0.245265797,0.12089614,0.12,0.058118653
0.1785,0.086451496,0.194774924,0.089926162,0.184999179,0.088822524,0.2385,0.115510822,0.245371304,0.118849608,0.248929047,0.123967421,0.1,0.04843221
0.1735,0.084029885,0.174947121,0.087534236,0.17458749,0.086806245,0.2285,0.110667601,0.230065892,0.114059745,0.234614112,0.119179494,0.1,0.04843221
0.1785,0.086451496,0.19183992,0.093585384,0.185405495,0.089329808,0.2235,0.10824599,0.227507265,0.110195882,0.237790655,0.113828597,0.1,0.04843221
0.1785,0.086451496,0.183949704,0.089110662,0.181465673,0.086608804,0.2385,0.115510822,0.239961381,0.11949666,0.251785697,0.120061313,0.1,0.04843221
0.1785,0.086451496,0.181731604,0.089131066,0.180065622,0.089281913,0.2335,0.113089211,0.242697274,0.11806971,0.2475833,0.118937486,0.12,0.058118653
0.1785,0.086451496,0.184348926,0.090117191,0.183484209,0.089026934,0.2335,0.113089211,0.239107155,0.116659841,0.239737149,0.122241116,0.1,0.04843221
0.1785,0.086451496,0.193603808,0.094799454,0.186900648,0.090247177,0.2335,0.113089211,0.244537624,0.115230072,0.250207252,0.120499899,0.1,0.04843221
0.1735,0.084029885,0.185588229,0.085712111,0.177713759,0.085466117,0.2235,0.10824599,0.234265373,0.112142169,0.237760903,0.112431428,0.1,0.04843221
0.1785,0.086451496,0.179472861,0.088150935,0.179605092,0.088013984,0.2285,0.110667601,0.232334339,0.114903692,0.240058587,0.116868415,0.1,0.04843221
0.1735,0.084029885,0.187509162,0.091400295,0.177032548,0.086827684,0.2285,0.110667601,0.237897856,0.112582883,0.239746843,0.115684714,0.1,0.04843221
0.1785,0.086451496,0.181925786,0.094203934,0.180216326,0.089849711,0.2335,0.113089211,0.233711232,0.116800279,0.239045268,0.12000726,0.12,0.058118653
0.1785,0.086451496,0.188067706,0.09184995,0.185366413,0.089841323,0.2335,0.113089211,0.238357835,0.113500951,0.250042946,0.115356262,0.1,0.04843221
0.1785,0.086451496,0.193129502,0.094767714,0.183603856,0.087377517,0.2235,0.10824599,0.224735903,0.108942254,0.234790581,0.111405513,0.1,0.04843221
0.1735,0.084029885,0.184037596,0.091494587,0.173806378,0.085805497,0.2335,0.113089211,0.236070875,0.114859977,0.245934317,0.11809227,0.1,0.04843221
0.1785,0.086451496,0.185494583,0.08656858,0.187046411,0.088673976,0.2285,0.110667601,0.239455101,0.11349938,0.248152032,0.117124231,0.1,0.04843221
0.1785,0.086451496,0.179286312,0.094621741,0.187238795,0.086956191,0.2285,0.110667601,0.239702229,0.113549293,0.247284292,0.116240633,0.1,0.04843221
0.1735,0.084029885,0.186251163,0.09079678,0.179689286,0.087748132,0.2385,0.115510822,0.246157938,0.115674516,0.252837063,0.119551902,0.12,0.058118653
0.1785,0.086451496,0.186871037,0.094675877,0.185766785,0.08995618,0.2285,0.110667601,0.230257745,0.116184816,0.235176041,0.121299722,0.1,0.04843221
0.1785,0.086451496,0.190881633,0.091912239,0.178888782,0.090441083,0.2385,0.115510822,0.241350409,0.116871059,0.242062424,0.119830198,0.1,0.04843221
0.1785,0.086451496,0.187352787,0.087580816,0.183731668,0.086830725,0.2235,0.10824599,0.234313801,0.108713391,0.243881524,0.11209795,0.1,0.04843221
0.1785,0.086451496,0.185885393,0.09144123,0.180991419,0.088827003,0.2285,0.110667601,0.237096498,0.112968124,0.242002161,0.113539067,0.1,0.04843221
0.1785,0.086451496,0.194959764,0.09005758,0.179936681,0.090266315,0.2285,0.110667601,0.230851734,0.112495812,0.24150148,0.11299857,0.1,0.04843221
0.1735,0.084029885,0.174930383,0.090930979,0.176122319,0.086730615,0.2285,0.110667601,0.238973178,0.112585644,0.250804555,0.117992959,0.1,0.04843221
0.1785,0.086451496,0.18066467,0.09131159,0.178945012,0.08665857,0.2335,0.113089211,0.237160425,0.113617524,0.238626294,0.115991973,0.1,0.04843221
0.1785,0.086451496,0.190577022,0.093870965,0.18120965,0.08919504,0.2335,0.113089211,0.241463975,0.118051172,0.246651834,0.121694975,0.1,0.04843221
0.1735,0.084029885,0.182785173,0.090007825,0.178072231,0.086153029,0.2335,0.113089211,0.233984502,0.116645619,0.234234678,0.120200601,0.12,0.058118653
0.1785,0.086451496,0.181155259,0.088160325,0.180097403,0.08881306,0.2385,0.115510822,0.246238773,0.11788218,0.254252476,0.119911328,0.12,0.058118653
0.1785,0.086451496,0.180766198,0.090039549,0.184459098,0.08665931,0.2235,0.10824599,0.233080915,0.113656515,0.243965833,0.114429134,0.1,0.04843221
0.1785,0.086451496,0.180968181,0.089436152,0.185240379,0.088541334,0.2335,0.113089211,0.242375319,0.11400129,0.24344208,0.119292871,0.1,0.04843221
0.1785,0.086451496,0.182810071,0.091223931,0.18126749,0.090672138,0.2285,0.110667601,0.23320886,0.114924906,0.240135666,0.117388966,0.1,0.04843221
0.1785,0.086451496,0.182125708,0.093968987,0.181624405,0.089738047,0.2335,0.113089211,0.238633459,0.114023359,0.250059411,0.114552215,0.1,0.04843221
0.1785,0.086451496,0.180199737,0.094041127,0.182938473,0.08704786,0.2335,0.113089211,0.235083946,0.116115927,0.24144191,0.121359422,0.1,0.04843221
0.1785,0.086451496,0.184791703,0.093610984,0.184805957,0.090306124,0.2285,0.110667601,0.239255926,0.111172413,0.239333209,0.114725165,0.1,0.04843221
0.1785,0.086451496,0.182606788,0.092993168,0.18624229,0.089262522,0.2335,0.113089211,0.24151595,0.113865187,0.252705287,0.118335766,0.1,0.04843221
0.1735,0.084029885,0.189831042,0.086538431,0.174802595,0.086751866,0.2335,0.113089211,0.244649235,0.115369232,0.247535189,0.116115184,0.1,0.04843221
0.1785,0.086451496,0.190214513,0.090286866,0.186361221,0.090189466,0.2335,0.113089211,0.236769972,0.115479856,0.241057824,0.116613011,0.1,0.04843221
0.1785,0.086451496,0.185920419,0.090009573,0.181234814,0.089787754,0.2285,0.110667601,0.22950491,0.113604465,0.234996866,0.118993463,0.1,0.04843221
0.1785,0.086451496,0.184709568,0.090238811,0.186942817,0.087475293,0.2285,0.110667601,0.234415412,0.11404582,0.242744057,0.116524232,0.1,0.04843221
0.1785,0.086451496,0.195522225,0.090728312,0.186766126,0.088177433,0.2235,0.10824599,0.225170017,0.111718963,0.236378132,0.113992869,0.1,0.04843221
0.1785,0.086451496,0.185698515,0.094033256,0.180390456,0.089214678,0.2335,0.113089211,0.23430158,0.116224908,0.240356865,0.116822394,0.1,0.04843221
0.1785,0.086451496,0.190438968,0.092350389,0.179686574,0.08899821,0.2185,0.10582438,0.226613333,0.106919815,0.237292336,0.10728504,0.1,0.04843221
0.1785,0.086451496,0.194988536,0.089622756,0.187369833,0.088573241,0.2385,0.115510822,0.242941079,0.115873688,0.252269828,0.117447573,0.1,0.04843221
0.1785,0.086451496,0.181101168,0.093449722,0.180689028,0.089820678,0.2335,0.113089211,0.243508913,0.115713487,0.251626121,0.11906987,0.12,0.058118653
0.1785,0.086451496,0.194935749,0.093340816,0.182813629,0.08767797,0.2335,0.113089211,0.241309235,0.114025094,0.250872458,0.115154444,0.1,0.04843221
0.1785,0.086451496,0.181599405,0.088281554,0.181750576,0.087305223,0.2335,0.113089211,0.244915472,0.117973943,0.244933108,0.121002938,0.1,0.04843221
0.1785,0.086451496,0.190258303,0.086581184,0.18264941,0.090691881,0.2285,0.110667601,0.234326473,0.113678638,0.236481451,0.116772215,0.1,0.04843221
0.1785,0.086451496,0.193890743,0.09172702,0.179608144,0.087497315,0.2335,0.113089211,0.23930277,0.117580588,0.250766705,0.122927545,0.1,0.04843221
0.1785,0.086451496,0.185198426,0.0923403,0.179184959,0.08790859,0.2285,0.110667601,0.23935895,0.11582134,0.243432801,0.11619377,0.1,0.04843221
0.1785,0.086451496,0.19395512,0.087285663,0.185429943,0.090114641,0.2335,0.113089211,0.240041352,0.118627841,0.245731626,0.12378367,0.1,0.04843221
0.1785,0.086451496,0.191448627,0.089882161,0.183072556,0.086980534,0.2335,0.113089211,0.242458794,0.116375907,0.249059876,0.118063278,0.1,0.04843221
0.1785,0.086451496,0.179704605,0.089955229,0.184753636,0.090277829,0.2235,0.10824599,0.2282798,0.11311199,0.231874054,0.114142823,0.12,0.058118653
0.1785,0.086451496,0.193509426,0.088526184,0.183201789,0.08680633,0.2285,0.110667601,0.236069265,0.116125713,0.243926231,0.117498381,0.1,0.04843221
0.1785,0.086451496,0.192020752,0.093326715,0.180192173,0.088425087,0.2335,0.113089211,0.240603741,0.117351153,0.248529511,0.117860019,0.1,0.04843221
0.1785,0.086451496,0.180165397,0.094252522,0.184488525,0.087705797,0.2335,0.113089211,0.236566881,0.115607806,0.240169876,0.116249197,0.12,0.058118653
0.1735,0.084029885,0.174958627,0.091055147,0.174705579,0.085020888,0.2285,0.110667601,0.237513994,0.115437392,0.247472237,0.121149706,0.12,0.058118653
0.1785,0.086451496,0.188072413,0.091641609,0.184601434,0.090307684,0.2235,0.10824599,0.230256077,0.11254721,0.239303241,0.117522227,0.1,0.04843221
0.1735,0.084029885,0.181213087,0.087047084,0.174100875,0.084768337,0.2335,0.113089211,0.23871001,0.115072042,0.248618545,0.116022657,0.12,0.058118653
0.1785,0.086451496,0.185202279,0.094842485,0.179721625,0.086749577,0.2385,0.115510822,0.245663775,0.118529913,0.257348799,0.122725088,0.1,0.04843221
0.1785,0.086451496,0.187380756,0.089014367,0.183710589,0.087595124,0.2335,0.113089211,0.23935354,0.117824614,0.2469864,0.120769847,0.1,0.04843221
0.1735,0.084029885,0.188858731,0.089762172,0.174224709,0.086913759,0.2185,0.10582438,0.219438801,0.108042152,0.224586631,0.111857864,0.12,0.058118653
0.1735,0.084029885,0.175315451,0.085112443,0.176746046,0.087657686,0.2335,0.113089211,0.241581694,0.113691613,0.25093258,0.115214441,0.1,0.04843221
0.1785,0.086451496,0.187671691,0.087593763,0.1785847,0.087064857,0.2335,0.113089211,0.242303038,0.118650617,0.248654992,0.122886563,0.1,0.04843221
0.1735,0.084029885,0.189481856,0.092094539,0.180520329,0.087276712,0.2185,0.10582438,0.226317837,0.106428139,0.235628664,0.108742906,0.1,0.04843221
0.1785,0.086451496,0.179856319,0.090894863,0.185862264,0.089314908,0.2285,0.110667601,0.234789397,0.111524735,0.234922472,0.112688875,0.1,0.04843221
0.1785,0.086451496,0.187961041,0.091874033,0.179741014,0.088803086,0.2335,0.113089211,0.23810331,0.118632077,0.247893082,0.119031195,0.12,0.058118653
0.1785,0.086451496,0.194009185,0.094647062,0.183199521,0.088171987,0.2285,0.110667601,0.233582372,0.112259117,0.242918224,0.117377645,0.1,0.04843221
